clinicRef,clinicName,clinicAddr,clinicTel,city,groupRef,groupName,groupTel,hos1Ref,hos1Name,hos2Ref,hos2Name,hos3Ref,hos3Name,hos4Ref,hos4Name
3521022198,美侖診所,台南市南區健康路二段237號,06-2915730,臺南市,4210200028,金華城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521020658,林俊良耳鼻喉科診所,台南市南區金華路二段346號,06-2286959,臺南市,4210200028,金華城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521020612,林大傑耳鼻喉科診所,台南市南區金華路二段171號,06-2915660,臺南市,4210200028,金華城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521020452,林宗潔小兒科診所,台南市南區健康路二段191號,06-2631916,臺南市,4210200028,金華城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521070327,穠田聯合診所,台南市安平區永華路二段1059號1、2樓,06-2950808,臺南市,4210200040,健康城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521070149,健全診所,台南市安平區平通路444號,06-2973333,臺南市,4210200040,健康城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521070327,穠田聯合診所,台南市安平區永華路二段1059號1、2樓,06-2950808,臺南市,4210200040,健康城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521060732,長安診所,台南市安南區長溪路三段395號,06-2472684,臺南市,4210200040,健康城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521020596,林孟津小兒科診所,台南市南區文南里建南路119號,06-2610883,臺南市,4210200040,健康城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521060474,顏家庭醫學科診所,台南市安南區安和路五段88號,06-3565814,臺南市,4210200069,成大榕園社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521051331,蔡瑞庭眼科診所,台南巿中區公園路135號,06-2267085,臺南市,4210200069,成大榕園社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521020809,張士澎內科家醫科診所,台南市南區新昌里西門路一段611號,06-2216216,臺南市,4210200069,成大榕園社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521060643,朱嘉生診所,台南市安南區安中路六段620、622號1樓,06-2573180,臺南市,4210200069,成大榕園社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521020943,唐勳樟診所,台南市南區金華路一段160號1樓,06-2642266,臺南市,4210200069,成大榕園社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521042609,海安小兒科診所,台南市北區海安路3段761、761-1號1樓,06-3589696,臺南市,4210200073,台南城社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521011168,富田診所,台南市東區裕農路594號,06-2683023,臺南市,4210200073,台南城社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521022330,蕭昱淩小兒科診所,台南市南區新興路507之1號1樓,06-2612111,臺南市,4210200073,台南城社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521022376,欣悅診所,臺南市南區夏林路101號1樓,06-2283065,臺南市,4210200073,台南城社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521012870,王正賜小兒科診所,台南市東區東安路100號,06-2008992,臺南市,4210200073,台南城社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521042609,海安小兒科診所,台南市北區海安路3段761、761-1號1樓,06-3589696,臺南市,4210200073,台南城社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521013519,良田蔡明峻小兒科診所,台南市東區崇明路201號1樓,06-2607698,臺南市,4210200073,台南城社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521030298,洪敏元耳鼻喉科診所,台南市西區大勇街111號,06-2212257,臺南市,4210300016,府城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521030494,張富全診所,台南市西區永華路198號,06-2220516,臺南市,4210300016,府城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521040918,信安內科診所,台南市北區大豐里文賢路345號,06-2593377,臺南市,4210300016,府城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521051644,李明鎧診所,台南市中區啟智里開山路90號,06-2260303,臺南市,4210300016,府城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521051644,李明鎧診所,台南市中區啟智里開山路90號,06-2260303,臺南市,4210300016,府城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521040918,信安內科診所,台南市北區大豐里文賢路345號,06-2593377,臺南市,4210300016,府城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521030403,陳欽富診所,台南市西區民族路三段99號,06-2295940,臺南市,4210400013,西北社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3505350026,陳育堂診所,臺南市北區公園路599-7號1樓,06-2826006,臺南市,4210400013,西北社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521042930,楊婦產科診所,臺南市北區成功路70號1樓,06-2221166,臺南市,4210400013,西北社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521011364,蕭文勝診所,台南市東區東門路二段205號,06-2755088,臺南市,4210400013,西北社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521051153,高惠峰皮膚科診所,台南市中西區府連路41號1樓,06-2133363,臺南市,4210400013,西北社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521030378,李朝泰小兒科診所,台南市西區普濟里成功路319號,06-2256618,臺南市,4210400013,西北社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521042190,陳建廷婦產科診所,台南市北區興北里公園路528號,06-2818887,臺南市,4210400031,新城社區醫療群,'0982816977,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521042216,王界三小兒科診所,台南市北區文賢路1068號,06-3583770,臺南市,4210400031,新城社區醫療群,'0982816977,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521042234,蕭震亞診所,台南市北區和緯路5段46號1樓,06-2808288,臺南市,4210400031,新城社區醫療群,'0982816977,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521042190,陳建廷婦產科診所,台南市北區興北里公園路528號,06-2818887,臺南市,4210400031,新城社區醫療群,'0982816977,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521042216,王界三小兒科診所,台南市北區文賢路1068號,06-3583770,臺南市,4210400031,新城社區醫療群,'0982816977,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521042743,邱外科診所,台南市北區公園路435─5號1樓,06-2511916,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521042716,大道診所,台南市北區長榮路5段305號1樓,06-2526863,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3505340226,陳俊達小兒科診所,臺南市中西區中山路19、21、21-1號1樓,06-2221867,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521062389,魏大倫耳鼻喉科診所,台南市安南區安和路1段356號1樓,06-2568119,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3505310120,黃建雄耳鼻喉科診所,臺南市永康區大橋里中華路842號1樓,06-3038262,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521042869,現代眼科診所,臺南市北區公園路375之12號1樓,06-2818585,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3541312899,三愛診所,臺南市永康區建國里復國路62號1樓,06-3130970,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3541310948,侯嘉修內科診所,臺南市永康區西橋里中山南路33號,06-2027111,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521042869,現代眼科診所,臺南市北區公園路375之12號1樓,06-2818585,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521062174,博視眼科診所,台南市安南區安和一段168號,06-2556751,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3541312559,德安小兒科診所,臺南市永康區永康里永大路2段1538號1樓,06-2032000,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
2741200511,台南科學工業園區聯合診所,臺南市新市區南科三路7號一樓,06-5050225,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3541312424,復華耳鼻喉科診所,臺南市永康區復華里復國一路469號,06-2025392,臺南市,4210400068,奇威社區醫療群,06-2812811轉57160,1141310019,奇美醫療財團法人奇美醫院,,,,,,
3521013475,婦兒安診所,台南市東區中華東路3段46號,06-2894488,臺南市,4210400070,成大東寧社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521011024,薛澤杰復健科診所,台南市東區東門路1段298號1樓B樓,06-2386150,臺南市,4210400070,成大東寧社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521041120,陳冠文內科診所（風典聯合門診）,台南市北區小東路171號,06-2752887,臺南市,4210400070,成大東寧社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521011382,高榮志家庭醫學科診所,台南市東區林森路二段63號,06-2763456,臺南市,4210400070,成大東寧社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521013475,婦兒安診所,台南市東區中華東路3段46號,06-2894488,臺南市,4210400070,成大東寧社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3505340039,康田診所,臺南市中西區三合里成功路443號1樓,06-2273570,臺南市,4210400085,南醫社區醫療群,06-2200055轉3288,0121050011,衛生福利部臺南醫院,0421040011,國立成功大學醫學院附設醫院,,,,
3521042387,殷建智精神科診所,台南市北區公園北路152號2樓之1,06-2810008,臺南市,4210400085,南醫社區醫療群,06-2200055轉3288,0121050011,衛生福利部臺南醫院,0421040011,國立成功大學醫學院附設醫院,,,,
3521042805,幼之園小兒科診所,台南市北區忠義路3段24號1樓,06-2213434,臺南市,4210400085,南醫社區醫療群,06-2200055轉3288,0121050011,衛生福利部臺南醫院,0421040011,國立成功大學醫學院附設醫院,,,,
3521051386,呂忠苓眼科診所,台南市中西區成功路181號1樓,06-2212166,臺南市,4210400085,南醫社區醫療群,06-2200055轉3288,0121050011,衛生福利部臺南醫院,0421040011,國立成功大學醫學院附設醫院,,,,
3521031722,呂宗禧耳鼻喉科診所,台南市中西區民權路1段261號1樓,06-2282155,臺南市,4210400085,南醫社區醫療群,06-2200055轉3288,0121050011,衛生福利部臺南醫院,0421040011,國立成功大學醫學院附設醫院,,,,
3521042449,李孟峰內科診所,台南市北區海安路3段356號1樓,06-2526949,臺南市,4210400085,南醫社區醫療群,06-2200055轉3288,0121050011,衛生福利部臺南醫院,0421040011,國立成功大學醫學院附設醫院,,,,
3521052678,紀冠廷診所,台南市中區青年路119號,06-2263931,臺南市,4210500020,鳳凰城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521041004,劉明奇耳鼻喉科診所,台南市北區公園路870號,06-2826270,臺南市,4210500020,鳳凰城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521040730,林文雄小兒科診所,台南市北區公園南路352號,06-2267301,臺南市,4210500020,鳳凰城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521040730,林文雄小兒科診所,台南市北區公園南路352號,06-2267301,臺南市,4210500020,鳳凰城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521040203,方崇名婦產科診所,台南市北區公園路619號,06-2810123,臺南市,4210500020,鳳凰城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521041004,劉明奇耳鼻喉科診所,台南市北區公園路870號,06-2826270,臺南市,4210500020,鳳凰城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521051322,蔡佳玲婦產科診所,台南市中區北門路一段25號,06-2244266,臺南市,4210500025,赤崁城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521051528,張永昌小兒科診所,台南市中區新美街66之1號,06-2292360,臺南市,4210500025,赤崁城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521050218,蘇文彬婦產科診所,台南市中區西門路一段670號,06-2155155,臺南市,4210500025,赤崁城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521051180,楊元勳耳鼻喉科診所,台南市中西區青年里民權路一段231號,06-2263830,臺南市,4210500025,赤崁城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521011328,幼馨診所,台南市東區裕農路584之2號,06-2680208,臺南市,4210500025,赤崁城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3505320331,楊博文耳鼻喉科診所,臺南市東區崇善里仁和路76-8號1樓,06-2903911,臺南市,4210500025,赤崁城社區醫療群,06-2353535轉0,0421040011,國立成功大學醫學院附設醫院,0121050011,衛生福利部臺南醫院,,,,
3521042412,新世紀眼科診所,台南市北區成功路442號,06-2281077,臺南市,4210500050,平安城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521042412,新世紀眼科診所,台南市北區成功路442號,06-2281077,臺南市,4210500050,平安城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521040418,芳德診所,台南市北區成功路608號1樓,06-2588740,臺南市,4210500050,平安城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521042494,王克生小兒科診所,台南市北區開元路479號1樓,06-2362201,臺南市,4210500050,平安城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521040678,邱泉正耳鼻喉科診所,台南市北區文賢路291號,06-2501686,臺南市,4210500050,平安城社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3505370028,高家醫科診所,臺南市安南區海佃路二段450號1-2樓,06-2453228,臺南市,4210600033,安安社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521060885,黃德真診所,台南市安南區安中路六段710號,06-2574678,臺南市,4210600033,安安社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521060983,陳本全家庭醫學科診所,台南市安南區海佃路二段626號,06-2558673,臺南市,4210600033,安安社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521060894,台南市立醫院附設安南門診部,臺南市安南區溪心里安中路二段166、168號1、2、3樓,06-2475699,臺南市,4210600033,安安社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3521060858,賴俊良骨外科診所,台南市安南區安和路2段267號1樓,06-3559260,臺南市,4210600033,安安社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
2221070517,台南市立醫院附設安平門診部,台南市安平區永華路二段821號1.2樓,06-2985999,臺南市,4210600033,安安社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3505370028,高家醫科診所,臺南市安南區海佃路二段450號1-2樓,06-2453228,臺南市,4210600033,安安社區醫療群,0953995995,0221010019,台南市立醫院,,,,,,
3505370037,蔡友謙小兒科診所,臺南市安南區溪墘里郡安路五段227號1樓,06-2809292,臺南市,4210600074,安南社區醫療群,06-2809292休診時間06-2748316轉1111,1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院,,,,,,
4005370010,台灣基督長老教會新樓醫療財團法人台南新樓醫院附設安南門診部,臺南市安南區海佃路二段658號1、2、3、4樓,06-2562363,臺南市,4210600074,安南社區醫療群,06-2562363休診時間06-2748316轉1111,1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院,,,,,,
3521060714,胡文就診所,台南市安南區安中路四段89號,06-2456969,臺南市,4210600074,安南社區醫療群,06-2456969休診時間06-2748316轉1111,1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院,,,,,,
3521060929,許文錦家庭醫學科診所,台南市安南區同安路400號,06-2455511,臺南市,4210600074,安南社區醫療群,06-2455511休診時間06-2748316轉1111,1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院,,,,,,
3521062478,陳昱成耳鼻喉科診所,臺南市安南區海佃路1段196號1樓,06-2800178,臺南市,4210600074,安南社區醫療群,06-2800178休診時間06-2748316轉1111,1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院,,,,,,
3521062316,郭文山家庭醫學婦產科診所,台南市安南區海佃路2段648號1樓,06-2560688,臺南市,4210600074,安南社區醫療群,06-2560688休診時間06-2748316轉1111,1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院,,,,,,
3521060778,陳澤彬婦產科診所,台南市安南區北安路二段42號,06-2819333,臺南市,4210600088,家和社區醫療群,0978729038,1305370013,臺南市立安南醫院－委託中國醫藥大學興建經營,,,,,,
3521060723,戴明崑診所,台南市安南區郡安路4段79號,06-2833360,臺南市,4210600088,家和社區醫療群,0978729038,1305370013,臺南市立安南醫院－委託中國醫藥大學興建經營,,,,,,
3521060385,十二佃診所,台南市安南區海佃路四段388巷107弄22號,06-2465658,臺南市,4210600088,家和社區醫療群,0978729038,1305370013,臺南市立安南醫院－委託中國醫藥大學興建經營,,,,,,
3521062049,安立診所,台南市安南區安和路五段139號,06-3564816,臺南市,4210600088,家和社區醫療群,0978729038,1305370013,臺南市立安南醫院－委託中國醫藥大學興建經營,,,,,,
3521062101,林昆正眼科診所,台南市安南區海佃路一段198號,06-3588158,臺南市,4210600088,家和社區醫療群,0978729038,1305370013,臺南市立安南醫院－委託中國醫藥大學興建經營,,,,,,
3521060385,十二佃診所,台南市安南區海佃路四段388巷107弄22號,06-2465658,臺南市,4210600088,家和社區醫療群,0978729038,1305370013,臺南市立安南醫院－委託中國醫藥大學興建經營,,,,,,
3505370055,杏安耳鼻喉科診所,臺南市安南區梅安里安中路一段675號1樓,06-2550296,臺南市,4210600088,家和社區醫療群,0978729038,1305370013,臺南市立安南醫院－委託中國醫藥大學興建經營,,,,,,
3505340093,忠群診所,臺南市中西區民生路二段403號1樓,06-2280808,臺南市,4210700041,安平社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521042725,曾內科診所,台南市北區和緯路1段52號1樓,06-2522293,臺南市,4210700041,安平社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521071342,慶平美耳鼻喉科診所,台南市安平區慶平路559號,06-2976670,臺南市,4210700041,安平社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521071440,周恭維診所,台南市安平區華平路595號,06-2938599,臺南市,4210700041,安平社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521020390,金華診所,台南市南區新孝路52號,06-2619861,臺南市,4210700041,安平社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3521071422,陽光小兒科診所,台南市安平區華平路501號1樓,06-2937711,臺南市,4210700041,安平社區醫療群,06-2221111轉1000,1521031104,郭綜合醫院,,,,,,
3522011742,嘉恩診所,嘉義市東區興業東路237號1樓、2樓,05-2288092,嘉義市,4220100024,桃城社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522020607,林海南診所,嘉義市西區康樂街157號,05-2273185,嘉義市,4220100024,桃城社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522010496,柯明裕家庭醫學科診所,嘉義市東區吳鳳南路11號,05-2237578,嘉義市,4220100024,桃城社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522010709,陳俊雄婦產科外科診所,嘉義市東區民族路248號,05-2221506,嘉義市,4220100024,桃城社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522013102,郭俊鋐診所,嘉義市東區彌陀路262號,05-2771893,嘉義市,4220100024,桃城社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522020027,奇威診所,嘉義市西區長榮街282號,05-2255901,嘉義市,4220100037,路加社區醫療群,05-2255901、休診時間05-2357750,0622020017,臺中榮民總醫院嘉義分院,,,,,,
3522023224,王國哲診所,嘉義市西區福全里博愛路二段359號1-2樓,05-2310550,嘉義市,4220100037,路加社區醫療群,05-2310550、休診時間05-2357750,0622020017,臺中榮民總醫院嘉義分院,,,,,,
3522023626,六福診所,嘉義市西區興業西路333號1樓,05-2853300,嘉義市,4220100037,路加社區醫療群,05-2255901、休診時間05-2357750,0622020017,臺中榮民總醫院嘉義分院,,,,,,
3522013264,羅大德診所,嘉義市東區新生路588號1、2樓,05-2788297,嘉義市,4220100037,路加社區醫療群,05-2788297、休診時間05-2357750,0622020017,臺中榮民總醫院嘉義分院,,,,,,
3522010923,文祥小兒科診所,嘉義市東區民權路300號之4,05-2770777,嘉義市,4220100037,路加社區醫療群,05-2770777、休診時間05-2357750,0622020017,臺中榮民總醫院嘉義分院,,,,,,
3522010950,華山診所,嘉義市東區吳鳳北路151號,05-2289767,嘉義市,4220100038,諸羅山社區醫療群,05-2289767、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522010343,劉耳鼻喉科診所,嘉義市社口里民權路3222號,05-2786915,嘉義市,4220100038,諸羅山社區醫療群,05-2786915、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522021435,黃彬診所,嘉義市西區博愛路一段411之3號1樓,05-2333380,嘉義市,4220100038,諸羅山社區醫療群,05-2333380、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522010987,吳文隆耳鼻喉科診所,嘉義市東區吳鳳南路15-1號,05-2232257,嘉義市,4220100038,諸羅山社區醫療群,05-2232257、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522010692,黃銘模診所,嘉義市東區中正路374號,05-2247873,嘉義市,4220100038,諸羅山社區醫療群,05-2247873、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522010398,仁和診所,嘉義市東區吳鳳北路423號,05-2782762,嘉義市,4220100038,諸羅山社區醫療群,05-2782762、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522021604,曾良達診所,嘉義市西區保安里八德路338號,05-2333928,嘉義市,4220100064,嘉南社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522023528,慎諭婦產科診所,嘉義市西區民生南路118-7號、118-7號2樓,05-2253652,嘉義市,4220100064,嘉南社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522011564,黃崇銘診所,嘉義市東區新生路361號,05-2777686,嘉義市,4220100064,嘉南社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522010852,福音聯合診所,嘉義市東區吳鳳北路340號,05-2782036,嘉義市,4220100064,嘉南社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3540141207,慶安診所,嘉義縣竹崎鄉灣橋村灣橋224號,05-2793377,嘉義縣,4220100064,嘉南社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522011564,黃崇銘診所,嘉義市東區新生路361號,05-2777686,嘉義市,4220100064,嘉南社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3522023466,健民診所,嘉義市西區仁愛路247號,05-2843610,嘉義市,4220100064,嘉南社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
3540131498,台大佳醫診所,嘉義縣中埔鄉金蘭村頂山門34-51號,05-2399199,嘉義縣,4220100082,和安雅醫療群,05-2399199、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522021177,弘仁診所,嘉義市西區忠義街101號,05-2226119,嘉義市,4220100082,和安雅醫療群,05-2226119、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
2322020013,嘉義市西區衛生所,嘉義市西區福全里德明路1號,05-2337355,嘉義市,4220100082,和安雅醫療群,05-2337355#9、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522023920,于慶功診所,嘉義市西區博愛路2段268號1樓,05-2343000,嘉義市,4220100082,和安雅醫療群,05-2343000、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522011555,趙善楷耳鼻喉科診所,嘉義市東區新生路230號,05-2759955,嘉義市,4220100082,和安雅醫療群,05-2759955、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522013406,福康診所,嘉義市東區頂庄里新生路683號1、2樓,05-2715688,嘉義市,4220100082,和安雅醫療群,05-2715688、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522013497,怡康診所,嘉義市東區林森東路496號,05-2770236,嘉義市,4220100082,和安雅醫療群,05-2770236、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522021177,弘仁診所,嘉義市西區忠義街101號,05-2226119,嘉義市,4220100082,和安雅醫療群,05-2226119、休診時間05-2765041轉9,1122010012,戴德森醫療財團法人嘉義基督教醫院,,,,,,
3522022914,洪瑞禧診所,嘉義市西區通運里林森西路552號,05-2293506,嘉義市,4220200027,聖安社區醫療群,05-27560000轉1737,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,,,,,,
